
<AND>
6.2754059,55.9658089,6.2704911,53.9662552
6.2704911,53.9662552,6.6697354,53.8938293
6.6697354,53.8938293,6.6612973,49.8945885
6.6612973,49.8945885,6.9604239,49.8410034
6.9604239,49.8410034,6.9510202,44.3418388
6.9510202,44.3418388,7.5156083,44.2435493
7.5156083,44.2435493,7.5040479,35.2445297
7.5040479,35.2445297,6.6726851,35.390564
6.6726851,35.390564,6.6643772,27.8913116
6.6643772,27.8913116,6.0147381,28.0092907
6.0147381,28.0092907,6.0152602,28.509243
6.0152602,28.509243,4.8808317,28.7124405
4.8808317,28.7124405,4.8823562,30.2123089
4.8823562,30.2123089,4.6317859,30.2552605

<BOO>
15.1736994,25.5246105,15.1854324,7.525393
15.1854324,7.525393,13.6042566,7.3605771
13.6042566,7.3605771,13.6019287,14.3604937
13.6019287,14.3604937,13.5969248,27.8603134
13.5969248,27.8603134,14.0525885,27.8976517
14.0525885,27.8976517,14.0513906,30.1475964
14.0513906,30.1475964,14.1259289,30.1545391
14.1259289,30.1545391,14.1132488,47.9039383
14.1132488,47.9039383,14.1056261,54.9035759
14.1056261,54.9035759,14.4834166,54.9422379
14.4834166,54.9422379,15.3060703,55.0448647
15.3060703,55.0448647,15.3104916,52.5451736
15.3104916,52.5451736,15.8056316,52.6174774
15.8056316,52.6174774,15.8083057,51.1176796
15.8083057,51.1176796,15.8243618,39.6189079
15.8243618,39.6189079,15.5095768,39.572113
15.5095768,39.572113,15.5164652,32.5726128
15.5164652,32.5726128,15.2677279,32.5376778
15.2677279,32.5376778,15.2733011,25.5380573
15.2733011,25.5380573,15.1736994,25.5246105

<CAE>
4.34199,-36.7010231,4.3384275,-39.7007294
4.3384275,-39.7007294,4.3254924,-48.6996651
4.3254924,-48.6996651,4.5574832,-48.7384491
4.5574832,-48.7384491,4.5616064,-46.2387962
4.5616064,-46.2387962,4.8934722,-46.2959023
4.8934722,-46.2959023,4.8988247,-42.7963676
4.8988247,-42.7963676,5.0649629,-42.8255501
5.0649629,-42.8255501,5.0836625,-27.0772038
5.0836625,-27.0772038,4.9172864,-27.0479794
4.9172864,-27.0479794,4.7842221,-27.0248775
4.7842221,-27.0248775,4.7814946,-29.7746429
4.7814946,-29.7746429,4.6651101,-29.7546597
4.6651101,-29.7546597,4.6574917,-36.7540054
4.6574917,-36.7540054,4.34199,-36.7010231

<CAM>
6.2938304,61.9641266,6.2754059,55.9658089
6.2754059,55.9658089,5.1737843,56.1648331
5.1737843,56.1648331,5.1656508,52.665554
5.1656508,52.665554,4.856019,52.7196465
4.856019,52.7196465,3.4875391,52.9366074
3.4875391,52.9366074,3.4921267,55.4362831
3.4921267,55.4362831,3.3236015,55.4596519
3.3236015,55.4596519,3.3275664,57.4593849
3.3275664,57.4593849,3.260062,57.4684982
3.260062,57.4684982,3.2930305,68.4662857
3.2930305,68.4662857,3.6158023,68.4214401
3.6158023,68.4214401,3.6872499,77.4163132
3.6872499,77.4163132,3.7817473,77.4025955
3.7817473,77.4025955,3.835366,80.3986664
3.835366,80.3986664,5.3659263,80.14785
5.3659263,80.14785,5.6357412,85.1239471
5.6357412,85.1239471,8.530241,84.6103745
8.530241,84.6103745,8.6935167,86.0975418
8.6935167,86.0975418,14.2015305,85.930809
14.2015305,85.930809,14.4521904,79.4449844
14.4521904,79.4449844,13.5872793,79.3629303
13.5872793,79.3629303,13.6104679,76.3638153
13.6104679,76.3638153,13.0547075,76.3289108
13.0547075,76.3289108,11.6289864,76.3084106
11.6289864,76.3084106,11.6354389,79.308342
11.6354389,79.308342,10.8545732,79.3401794
10.8545732,79.3401794,10.8736944,81.3396072
10.8736944,81.3396072,9.479413,81.4677658
9.479413,81.4677658,9.3743649,72.9741364
9.3743649,72.9741364,8.2057486,73.1383743
8.2057486,73.1383743,8.1419401,59.6433983
8.1419401,59.6433983,7.1835465,59.8037262
7.1835465,59.8037262,7.1901035,61.8031464
7.1901035,61.8031464,6.2938304,61.9641266

<CNC>
9.376399,32.9691162,9.3602839,6.4700689
9.3602839,6.4700689,8.1947594,6.6302376
8.1947594,6.6302376,8.0365562,6.654985
8.0365562,6.654985,8.0387115,9.6548138
8.0387115,9.6548138,7.9221659,9.6734257
7.9221659,9.6734257,7.9247737,13.1732168
7.9247737,13.1732168,7.9298363,19.6728077
7.9298363,19.6728077,8.0046749,19.66082
8.0046749,19.66082,8.0114431,27.6602821
8.0114431,27.6602821,8.1277313,27.6419144
8.1277313,27.6419144,8.1328821,33.1415138
8.1328821,33.1415138,9.376399,32.9691162

<CVN>
12.4369507,33.3074303,12.1063004,33.3039627
12.1063004,33.3039627,12.1060944,44.3039627
12.1060944,44.3039627,12.1884289,44.3043365
12.1884289,44.3043365,12.1879015,52.3043365
12.1879015,52.3043365,13.5828266,52.3598061
13.5828266,52.3598061,13.5863409,47.8599281
13.5863409,47.8599281,14.1132488,47.9039383
14.1132488,47.9039383,14.1259289,30.1545391
14.1259289,30.1545391,14.0513906,30.1475964
14.0513906,30.1475964,14.0525885,27.8976517
14.0525885,27.8976517,13.5969248,27.8603134
13.5969248,27.8603134,13.3484383,27.8437748
13.3484383,27.8437748,13.3471832,31.3437366
13.3471832,31.3437366,12.4371796,31.3074341
12.4371796,31.3074341,12.4369507,33.3074303

<CMA>
6.1995044,-27.2787991,6.214375,-11.0301533
6.214375,-11.0301533,7.4648933,-11.2521448
7.4648933,-11.2521448,7.4451466,-33.2504692
7.4451466,-33.2504692,6.6602573,-33.1128159
6.6602573,-33.1128159,6.1932712,-33.0282326
6.1932712,-33.0282326,6.1995044,-27.2787991

<CMI>
8.1947594,6.6302376,8.1899338,-0.36939
8.1899338,-0.36939,7.3066444,-0.224329
7.3066444,-0.224329,7.3077946,1.2755718
7.3077946,1.2755718,7.1244931,1.3074419
7.1244931,1.3074419,7.1276183,5.307168
7.1276183,5.307168,7.1109548,5.3100886
7.1109548,5.3100886,7.1145253,9.8097754
7.1145253,9.8097754,7.1165485,12.309598
7.1165485,12.309598,7.6160669,12.2238722
7.6160669,12.2238722,7.6168485,13.2238064
7.6168485,13.2238064,7.9247737,13.1732168
7.9247737,13.1732168,7.9221659,9.6734257
7.9221659,9.6734257,8.0387115,9.6548138
8.0387115,9.6548138,8.0365562,6.654985
8.0365562,6.654985,8.1947594,6.6302376

<CAP>
20.1150913,-11.6762342,20.1277313,-27.6419144
20.1277313,-27.6419144,20.4598637,-27.5913391
20.4598637,-27.5913391,21.4554424,-27.4596672
21.4554424,-27.4596672,21.4538517,-24.9597607
21.4538517,-24.9597607,21.9846859,-24.9040413

<CAR>
11.3389874,-64.6842651,11.3437281,-57.1843452
11.3437281,-57.1843452,11.0891504,-57.1744423
11.0891504,-57.1744423,8.8882437,-56.9739723
8.8882437,-56.9739723,8.8920116,-54.9742203
8.8920116,-54.9742203,8.5044746,-54.9204712
8.5044746,-54.9204712,8.5072861,-53.4206772
8.5072861,-53.4206772,8.2213411,-53.3782196
8.2213411,-53.3782196,8.2254086,-51.1285286
8.2254086,-51.1285286,8.0574465,-51.1025848
8.0574465,-51.1025848,6.0499268,-50.7545471
6.0499268,-50.7545471,6.046247,-52.5042114
6.046247,-52.5042114,6.2129569,-52.5345764
6.2129569,-52.5345764,6.20716,-55.03405
6.20716,-55.03405,6.5409517,-55.0945587
6.5409517,-55.0945587,6.5330052,-58.0938416
6.5330052,-58.0938416,6.8674078,-58.1537018
6.8674078,-58.1537018,6.8468876,-64.1518784
6.8468876,-64.1518784,9.0729818,-64.4990387
9.0729818,-64.4990387,9.0162458,-75.4954681
9.0162458,-75.4954681,11.3237982,-75.6840134
11.3237982,-75.6840134,11.3389874,-64.6842651

<CAS>
23.4301929,53.1870041,22.9561901,53.1680298
22.9561901,53.1680298,22.9536018,56.9179611
22.9536018,56.9179611,22.9512749,59.7512321
22.9512749,59.7512321,23.2573109,59.7646751
23.2573109,59.7646751,23.2544327,63.6812897
23.2544327,63.6812897,23.6811714,63.6928787
23.6811714,63.6928787,23.6798573,66.6928711
23.6798573,66.6928711,0.4509176,66.6924438
0.4509176,66.6924438,0.4615276,77.6923447
0.4615276,77.6923447,3.6872499,77.4163132
3.6872499,77.4163132,3.6158023,68.4214401
3.6158023,68.4214401,3.2930305,68.4662857
3.2930305,68.4662857,3.260062,57.4684982
3.260062,57.4684982,2.5841558,57.5513
2.5841558,57.5513,2.5868237,59.0511551
2.5868237,59.0511551,2.0530417,59.1046104
2.0530417,59.1046104,2.0515749,58.1046753
2.0515749,58.1046753,1.8396815,58.1227188
1.8396815,58.1227188,1.8355761,54.6228828
1.8355761,54.6228828,1.4970676,54.6477699
1.4970676,54.6477699,1.4938624,50.6478767
1.4938624,50.6478767,1.2403936,50.6632347
1.2403936,50.6632347,1.2392272,48.663269
1.2392272,48.663269,0.9859245,48.6757393
0.9859245,48.6757393,0.9850718,46.6757545
0.9850718,46.6757545,0.2762186,46.6949348
0.2762186,46.6949348,0.2764245,48.6949348
0.2764245,48.6949348,23.6850719,48.6929169
23.6850719,48.6929169,23.6847038,50.6929131
23.6847038,50.6929131,23.4310455,50.6870193
23.4310455,50.6870193,23.4301929,53.1870041

<CEN>
12.3593531,-35.6938896,11.0986242,-35.6746559
11.0986242,-35.6746559,11.0971003,-40.4246216
11.0971003,-40.4246216,11.0891504,-57.1744423
11.0891504,-57.1744423,11.3437281,-57.1843452
11.3437281,-57.1843452,11.3389874,-64.6842651
11.3389874,-64.6842651,11.9371576,-64.6957855
11.9371576,-64.6957855,11.9380512,-55.6957932
11.9380512,-55.6957932,12.9556341,-55.6771049
12.9556341,-55.6771049,12.9625587,-64.6769638
12.9625587,-64.6769638,13.6453524,-64.6379395
13.6453524,-64.6379395,14.7009983,-64.5390244
14.7009983,-64.5390244,14.6822977,-55.5400887
14.6822977,-55.5400887,14.3104544,-55.5799522
14.3104544,-55.5799522,14.2966843,-42.5806465
14.2966843,-42.5806465,15.0530853,-42.494175
15.0530853,-42.494175,15.0420513,-29.9948788
15.0420513,-29.9948788,12.6944933,-30.1863899
12.6944933,-30.1863899,12.6951466,-33.6863785
12.6951466,-33.6863785,12.3591623,-33.6938934
12.3591623,-33.6938934,12.3593531,-35.6938896

<CEP>
20.5811062,59.9322395,20.0382175,59.851078
20.0382175,59.851078,20.0323467,61.8506203
20.0323467,61.8506203,20.4541245,61.9143791
20.4541245,61.9143791,20.4344921,67.4129562
20.4344921,67.4129562,20.6889343,67.449028
20.6889343,67.449028,20.6382027,75.4455261
20.6382027,75.4455261,20.1248932,75.3708725
20.1248932,75.3708725,20.04492,80.3647766
20.04492,80.3647766,20.9137249,80.4867859
20.9137249,80.4867859,20.581398,86.4656219
20.581398,86.4656219,20.5554237,86.6306305
20.5554237,86.6306305,22.9007111,86.8368912
22.9007111,86.8368912,22.6173992,88.663887
22.6173992,88.663887,1.6471782,88.6563721
1.6471782,88.6563721,9.0554981,87.5689163
9.0554981,87.5689163,8.6935167,86.0975418
8.6935167,86.0975418,8.530241,84.6103745
8.530241,84.6103745,5.6357412,85.1239471
5.6357412,85.1239471,5.3659263,80.14785
5.3659263,80.14785,3.835366,80.3986664
3.835366,80.3986664,3.7817473,77.4025955
3.7817473,77.4025955,3.6872499,77.4163132
3.6872499,77.4163132,0.4615276,77.6923447
0.4615276,77.6923447,0.4509176,66.6924438
0.4509176,66.6924438,23.6798573,66.6928711
23.6798573,66.6928711,23.6811714,63.6928787
23.6811714,63.6928787,23.2544327,63.6812897
23.2544327,63.6812897,23.2573109,59.7646751
23.2573109,59.7646751,22.9512749,59.7512321
22.9512749,59.7512321,22.9536018,56.9179611
22.9536018,56.9179611,22.394062,56.882576
22.394062,56.882576,22.3954201,55.6326256
22.3954201,55.6326256,22.2091751,55.6178436
22.2091751,55.6178436,22.2116451,53.3679428
22.2116451,53.3679428,22.042614,53.3532715
22.042614,53.3532715,22.0401459,55.4364891
22.0401459,55.4364891,20.6554241,55.2753258
20.6554241,55.2753258,20.6415863,61.3576965
20.6415863,61.3576965,20.5773869,61.3486443
20.5773869,61.3486443,20.5811062,59.9322395

<CET>
0.4395135,-6.3074551,0.4400886,0.6925398
0.4400886,0.6925398,0.4402525,2.6925383
0.4402525,2.6925383,2.1076844,2.5978806
2.1076844,2.5978806,2.1110165,10.5143948
2.1110165,10.5143948,3.3964274,10.3632069
3.3964274,10.3632069,3.3901989,0.4469725
3.3901989,0.4469725,3.3891122,-1.3029516
3.3891122,-1.3029516,2.7559481,-1.2210265
2.7559481,-1.2210265,2.7432506,-23.8536034
2.7432506,-23.8536034,1.7643999,-23.756258
1.7643999,-23.756258,1.7639259,-24.8729095
1.7639259,-24.8729095,23.9407043,-24.8042011
23.9407043,-24.8042011,23.9402199,-6.3042021
23.9402199,-6.3042021,0.4395135,-6.3074551

<CHA>
7.6143136,-75.289917,7.4434743,-82.7758865
7.4434743,-82.7758865,13.9407406,-83.1200714
13.9407406,-83.1200714,13.8520956,-75.6235962
13.8520956,-75.6235962,11.3237982,-75.6840134
11.3237982,-75.6840134,9.0162458,-75.4954681
9.0162458,-75.4954681,7.6143136,-75.289917

<CIR>
14.7009983,-64.5390244,13.6453524,-64.6379395
13.6453524,-64.6379395,13.6471653,-65.6378784
13.6471653,-65.6378784,13.8178682,-65.6249542
13.8178682,-65.6249542,13.8307247,-70.6244431
13.8307247,-70.6244431,14.9444294,-70.5115433
14.9444294,-70.5115433,14.9335756,-68.012207
14.9335756,-68.012207,15.1038084,-67.9909286
15.1038084,-67.9909286,15.0902357,-64.0751266
15.0902357,-64.0751266,15.3444386,-64.0415649
15.3444386,-64.0415649,15.3369713,-61.4587479
15.3369713,-61.4587479,15.5059843,-61.4353065
15.5059843,-61.4353065,15.5033245,-60.4354935
15.5033245,-60.4354935,15.4921274,-55.4362831
15.4921274,-55.4362831,15.2055674,-55.4754944
15.2055674,-55.4754944,14.6822977,-55.5400887
14.6822977,-55.5400887,14.7009983,-64.5390244

<COL>
6.0634518,-43.0057793,5.0649629,-42.8255501
5.0836625,-27.0772038,6.1995044,-27.2787991
6.1995044,-27.2787991,6.1932712,-33.0282326
6.1932712,-33.0282326,6.6602573,-33.1128159
6.6602573,-33.1128159,6.6472611,-43.1116486
6.6472611,-43.1116486,6.0634518,-43.0057793

<COM>
12.9374685,13.3225126,11.9736357,13.3040485
11.9736357,13.3040485,11.9739294,28.3040466
11.9739294,28.3040466,12.1063776,28.3039627
12.1063776,28.3039627,12.1063004,33.3039627
12.1063004,33.3039627,12.4369507,33.3074303
12.4369507,33.3074303,12.4371796,31.3074341
12.4371796,31.3074341,13.3471832,31.3437366
13.3471832,31.3437366,13.3484383,27.8437748
13.3484383,27.8437748,13.5969248,27.8603134
13.5969248,27.8603134,13.6019287,14.3604937
13.6019287,14.3604937,12.9372711,14.3225088
12.9372711,14.3225088,12.9374685,13.3225126

<CRA>
17.9872856,-45.516346,17.9750309,-37.0174599
17.9750309,-37.0174599,19.3064213,-36.7785645
19.3064213,-36.7785645,19.317976,-45.277565
19.317976,-45.277565,18.1539345,-45.4859734
18.1539345,-45.4859734,17.9872856,-45.516346

<CRB>
16.1203823,25.6641407,15.2733011,25.5380573
15.2733011,25.5380573,15.2677279,32.5376778
15.2677279,32.5376778,15.5164652,32.5726128
15.5164652,32.5726128,15.5095768,39.572113
15.5095768,39.572113,15.8243618,39.6189079
15.8243618,39.6189079,16.4047966,39.7117195
16.4047966,39.7117195,16.4186535,26.7128716
16.4186535,26.7128716,16.2524471,26.685524
16.2524471,26.685524,16.2533455,25.6855946
16.2533455,25.6855946,16.1203823,25.6641407

<CRV>
12.944458,-22.6773415,12.9422035,-11.6773882
12.9422035,-11.6773882,11.939784,-11.695797
11.939784,-11.695797,11.9394207,-25.1957951
11.9394207,-25.1957951,12.693635,-25.1864014
12.693635,-25.1864014,12.6932335,-22.686409
12.6932335,-22.686409,12.944458,-22.6773415

<CRT>
11.6228199,-6.6916924,10.8551426,-6.662179
10.8551426,-6.662179,10.8538609,-11.6621428
10.8538609,-11.6621428,10.8517027,-19.6620827
10.8517027,-19.6620827,10.9353724,-19.6666222
10.9353724,-19.6666222,10.9338722,-25.1665821
10.9338722,-25.1665821,11.9394207,-25.1957951
11.9394207,-25.1957951,11.939784,-11.695797
11.939784,-11.695797,11.9399071,-6.6957974
11.9399071,-6.6957974,11.6228199,-6.6916924

<CRU>
12.9556341,-55.6771049,11.9380512,-55.6957932
11.9380512,-55.6957932,11.9371576,-64.6957855
11.9371576,-64.6957855,12.9625587,-64.6769638
12.9625587,-64.6769638,12.9556341,-55.6771049

<CYG>
19.7514801,27.8011742,19.3421764,27.7324085
19.3421764,27.7324085,19.3396835,30.2321968
19.3396835,30.2321968,19.4399185,30.2493153
19.4399185,30.2493153,19.4328403,36.7487144
19.4328403,36.7487144,19.4746437,36.7558022
19.4746437,36.7558022,19.4655685,43.7550354
19.4655685,43.7550354,19.2313538,43.7149391
19.2313538,43.7149391,19.2250347,47.7143936
19.2250347,47.7143936,19.1413765,47.6998672
19.1413765,47.6998672,19.1250973,55.6984482
19.1250973,55.6984482,19.4603062,55.7560043
19.4603062,55.7560043,19.45397,58.2554703
19.45397,58.2554703,19.8067036,58.3138733
19.8067036,58.3138733,19.8026161,59.8135414
19.8026161,59.8135414,20.0382175,59.851078
20.0382175,59.851078,20.5811062,59.9322395
20.5811062,59.9322395,20.5773869,61.3486443
20.5773869,61.3486443,20.6415863,61.3576965
20.6415863,61.3576965,20.6554241,55.2753258
20.6554241,55.2753258,22.0401459,55.4364891
22.0401459,55.4364891,22.042614,53.3532715
22.042614,53.3532715,22.0508442,44.6036453
22.0508442,44.6036453,21.9919071,44.5982513
21.9919071,44.5982513,21.9921093,44.3482628
21.9921093,44.3482628,21.9584427,44.3451195
21.9584427,44.3451195,21.9640675,36.5953827
21.9640675,36.5953827,21.821331,36.5815468
21.821331,36.5815468,21.8263454,28.5817947
21.8263454,28.5817947,21.5080109,28.5480537
21.5080109,28.5480537,21.0055943,28.4871883
21.0055943,28.4871883,21.0048389,29.4871387
21.0048389,29.4871387,19.7500629,29.3010578
19.7500629,29.3010578,19.7514801,27.8011742

<DEL>
20.9387398,2.4773185,20.6386585,2.4360874
20.6386585,2.4360874,20.4052734,2.4021468
20.4052734,2.4021468,20.4009304,8.901824
20.4009304,8.901824,20.242445,8.8779116
20.242445,8.8779116,20.2372665,16.1275158
20.2372665,16.1275158,20.3457966,16.1439629
20.3457966,16.1439629,20.3422699,20.8936996
20.3422699,20.8936996,20.6597958,20.9399471
20.6597958,20.9399471,20.660511,19.9399967
20.660511,19.9399967,21.1452522,20.0046406
21.1452522,20.0046406,21.1498909,12.3382607
21.1498909,12.3382607,20.9745731,12.3157644
20.9745731,12.3157644,20.9780731,6.4826641
20.9780731,6.4826641,20.936367,6.4771614
20.936367,6.4771614,20.9387398,2.4773185

<DOR>
3.8918111,-50.6304779,3.8879192,-52.7968445
3.8879192,-52.7968445,4.0531931,-52.8228111
4.0531931,-52.8228111,4.0461946,-56.1555862
4.0461946,-56.1555862,4.3766975,-56.2093849
4.3766975,-56.2093849,4.370306,-58.7088547
4.370306,-58.7088547,4.6183023,-58.7506638
4.6183023,-58.7506638,4.5862679,-67.2479248
4.5862679,-67.2479248,4.5721016,-69.7467194
4.5721016,-69.7467194,6.5636282,-70.1041336
6.5636282,-70.1041336,6.5958166,-64.1070251
6.5958166,-64.1070251,6.0115762,-64.0010529
6.0115762,-64.0010529,6.0230041,-61.0020981
6.0230041,-61.0020981,5.5238409,-60.9112892
5.5238409,-60.9112892,5.5345869,-57.412262
5.5345869,-57.412262,5.0365162,-57.32304
5.0365162,-57.32304,5.0451345,-53.8238029
5.0451345,-53.8238029,4.5478497,-53.7376366
4.5478497,-53.7376366,4.5574832,-48.7384491
4.5574832,-48.7384491,4.3254924,-48.6996651
4.3254924,-48.6996651,4.1433272,-48.6699715
4.1433272,-48.6699715,4.1399093,-50.6697006
4.1399093,-50.6697006,3.8918111,-50.6304779

<DRA>
11.4640913,72.8125,9.3743649,72.9741364
9.3743649,72.9741364,9.479413,81.4677658
9.479413,81.4677658,10.8736944,81.3396072
10.8736944,81.3396072,10.8545732,79.3401794
10.8545732,79.3401794,11.6354389,79.308342
11.6354389,79.308342,11.6289864,76.3084106
11.6289864,76.3084106,13.0547075,76.3289108
13.0547075,76.3289108,13.0731649,69.329361
13.0731649,69.329361,14.0433874,69.3991165
14.0433874,69.3991165,14.0547037,65.3996506
14.0547037,65.3996506,15.6886377,65.6023483
15.6886377,65.6023483,15.670042,69.6009445
15.670042,69.6009445,16.5227375,69.7383041
16.5227375,69.7383041,16.4813805,74.734787
16.4813805,74.734787,17.4357758,74.9033127
17.4357758,74.9033127,17.3478603,79.8953476
17.3478603,79.8953476,17.8437347,79.9857483
17.8437347,79.9857483,17.4481487,85.9495697
17.4481487,85.9495697,20.581398,86.4656219
